user_id,recency_days,sessions_7d,watch_minutes_7d,avg_watch_ratio_7d,avg_completion_rate_7d,sessions_14d,watch_minutes_14d,avg_watch_ratio_14d,avg_completion_rate_14d,sessions_30d,watch_minutes_30d,avg_watch_ratio_30d,avg_completion_rate_30d,dow_entropy_30d,weekend_share_30d,gap_mean_days_30d,gap_std_days_30d,genre_share_Action,genre_share_Adventure,genre_share_Animation,genre_share_Biography,genre_share_Comedy,genre_share_Fantasy,genre_share_History,genre_share_Sci-Fi,genre_share_War,genre_share_Western,genre_share_other,device_share_Desktop,device_share_Laptop,device_share_Mobile,device_share_Smart TV,device_share_Tablet,device_share_sum_top,sessions_in_horizon,churn,horizon_days,cutoff_date,feature_window_days
user_08093,11,0.0,0.0,0.0,0.0,1.0,34.9,0.3525252525252525,0.73,1,34.9,0.3525252525252525,0.73,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,14,2025-12-17,30
user_08767,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.5435,0.6931471805599453,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,1.0,2.0,0,14,2025-12-17,30
user_09167,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,54.2,0.5645833333333333,0.789,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,14,2025-12-17,30
user_04921,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,148.1,2.5534482758620687,0.8320000000000001,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,14,2025-12-17,30
user_08414,3,1.0,0.0,0.0,0.024,1.0,0.0,0.0,0.024,1,0.0,0.0,0.024,-0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0,14,2025-12-17,30
user_04106,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,156.6,0.8595711782290485,0.6225,-0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.5,1.0,0.0,1,14,2025-12-17,30
user_01107,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,75.5,0.8118279569892473,0.522,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,14,2025-12-17,30
user_06413,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,107.5,1.9545454545454544,0.276,-0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,14,2025-12-17,30
user_04234,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,18.3,0.1564102564102564,0.031,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,14,2025-12-17,30
user_04912,0,1.0,71.8,0.583739837398374,0.846,1.0,71.8,0.583739837398374,0.846,1,71.8,0.583739837398374,0.846,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,14,2025-12-17,30
user_05011,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,55.8,0.5119266055045871,0.342,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,14,2025-12-17,30
user_01140,5,2.0,47.3,0.6757142857142857,0.48849999999999993,2.0,47.3,0.6757142857142857,0.48849999999999993,2,47.3,0.6757142857142857,0.48849999999999993,-0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,1.0,0.0,1,14,2025-12-17,30
user_01566,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,66.6,0.7125231910946197,0.11599999999999999,0.6931471805599453,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.5,1.0,0.0,1,14,2025-12-17,30
user_02252,9,0.0,0.0,0.0,0.0,1.0,120.2,1.2652631578947369,0.0,1,120.2,1.2652631578947369,0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,14,2025-12-17,30
user_02925,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,12.9,0.0948529411764705,0.442,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,14,2025-12-17,30
user_01815,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,55.7,0.763013698630137,0.737,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,14,2025-12-17,30
user_07758,11,0.0,0.0,0.0,0.0,1.0,168.0,1.9090909090909092,0.1669999999999999,1,168.0,1.9090909090909092,0.1669999999999999,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,14,2025-12-17,30
user_02376,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,123.0,0.4655660258826485,0.5269999999999999,0.6931471805599453,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,14,2025-12-17,30
user_07397,5,1.0,15.2,0.1707865168539325,0.541,1.0,15.2,0.1707865168539325,0.541,1,15.2,0.1707865168539325,0.541,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,14,2025-12-17,30
user_00943,11,0.0,0.0,0.0,0.0,1.0,33.4,0.280672268907563,0.0,2,114.19999999999999,0.5403361344537815,0.094,0.6931471805599453,0.5,12.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,1.0,1.0,0,14,2025-12-17,30
user_07294,4,1.0,117.1,2.9275,0.73,1.0,117.1,2.9275,0.73,1,117.1,2.9275,0.73,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,14,2025-12-17,30
user_00289,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.098,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0,14,2025-12-17,30
user_01352,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,7.3,0.2212121212121212,0.979,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,14,2025-12-17,30
user_07409,5,1.0,143.7,1.4663265306122448,0.584,1.0,143.7,1.4663265306122448,0.584,1,143.7,1.4663265306122448,0.584,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,14,2025-12-17,30
user_00262,5,1.0,0.0,0.0,0.493,2.0,94.7,0.0,0.634,4,190.9,0.5945724713242961,0.75275,1.3862943611198906,0.0,7.666666666666667,1.247219128924647,0.25,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.75,0.25,1.0,1.0,0,14,2025-12-17,30
user_02047,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.387,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,14,2025-12-17,30
user_07503,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.845,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,14,2025-12-17,30
user_09436,1,1.0,146.3,1.2721739130434784,0.0,1.0,146.3,1.2721739130434784,0.0,1,146.3,1.2721739130434784,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,14,2025-12-17,30
user_06329,8,0.0,0.0,0.0,0.0,1.0,5.3,0.0449152542372881,0.773,1,5.3,0.0449152542372881,0.773,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,14,2025-12-17,30
user_00286,13,0.0,0.0,0.0,0.0,1.0,27.4,0.3971014492753623,0.0,1,27.4,0.3971014492753623,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,14,2025-12-17,30
user_02915,4,1.0,0.0,0.0,0.21,1.0,0.0,0.0,0.21,2,54.8,1.522222222222222,0.521,0.6931471805599453,0.5,16.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,14,2025-12-17,30
user_04866,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,53.9,0.5182692307692307,0.742,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,14,2025-12-17,30
user_05826,10,0.0,0.0,0.0,0.0,1.0,14.1,0.2238095238095238,0.933,2,34.1,0.3042124542124542,0.47600000000000003,0.6931471805599453,0.5,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.5,0.0,1.0,1.0,0,14,2025-12-17,30
user_07137,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,53.0,0.9298245614035088,0.267,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,14,2025-12-17,30
user_02089,1,1.0,139.1,2.14,0.2739999999999999,1.0,139.1,2.14,0.2739999999999999,1,139.1,2.14,0.2739999999999999,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,14,2025-12-17,30
user_09607,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,44.900000000000006,0.39543946932006635,0.7415,0.6931471805599453,0.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.5,0.0,0.0,1.0,1.0,0,14,2025-12-17,30
user_05329,7,0.0,0.0,0.0,0.0,1.0,106.9,1.4065789473684212,0.315,2,179.2,1.1005422209369577,0.315,0.6931471805599453,0.0,15.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,1.0,0.0,1,14,2025-12-17,30
user_02936,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,91.6,0.0,0.03,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,14,2025-12-17,30
user_01374,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,78.9,0.9506024096385542,0.27,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,14,2025-12-17,30
user_05037,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,51.5,0.8728813559322034,0.27,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,14,2025-12-17,30
user_07281,10,0.0,0.0,0.0,0.0,1.0,48.5,0.5,0.669,1,48.5,0.5,0.669,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0,14,2025-12-17,30
user_02293,8,0.0,0.0,0.0,0.0,1.0,3.1,0.0075980392156862,0.504,1,3.1,0.0075980392156862,0.504,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,14,2025-12-17,30
user_03970,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,39.5,0.3211382113821138,0.046,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,14,2025-12-17,30
user_01576,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,149.6,2.822641509433962,0.516,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0,14,2025-12-17,30
user_07202,8,0.0,0.0,0.0,0.0,1.0,147.4,1.1983739837398375,0.287,1,147.4,1.1983739837398375,0.287,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,14,2025-12-17,30
user_04581,6,1.0,33.0,1.375,0.6509999999999999,1.0,33.0,1.375,0.6509999999999999,1,33.0,1.375,0.6509999999999999,-0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,14,2025-12-17,30
user_05102,12,0.0,0.0,0.0,0.0,1.0,23.3,0.1778625954198473,0.964,1,23.3,0.1778625954198473,0.964,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,14,2025-12-17,30
user_07391,5,1.0,53.6,0.3884057971014493,0.258,1.0,53.6,0.3884057971014493,0.258,1,53.6,0.3884057971014493,0.258,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0,14,2025-12-17,30
user_00335,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,101.1,0.8355371900826446,0.287,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,14,2025-12-17,30
user_09592,13,0.0,0.0,0.0,0.0,1.0,53.0,0.3868613138686131,0.769,2,53.0,0.3868613138686131,0.6455,0.6931471805599453,0.5,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,1.0,0.0,1,14,2025-12-17,30
user_04777,12,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.063,1,0.0,0.0,0.063,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,14,2025-12-17,30
user_06866,6,1.0,46.2,0.8884615384615385,0.193,1.0,46.2,0.8884615384615385,0.193,1,46.2,0.8884615384615385,0.193,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,14,2025-12-17,30
user_04440,5,1.0,56.2,1.080769230769231,0.861,1.0,56.2,1.080769230769231,0.861,1,56.2,1.080769230769231,0.861,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,14,2025-12-17,30
user_08985,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,65.7,0.9385714285714286,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0,14,2025-12-17,30
user_00839,2,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,14,2025-12-17,30
user_02776,10,0.0,0.0,0.0,0.0,2.0,96.5,0.6877916666666666,0.526,2,96.5,0.6877916666666666,0.526,0.6931471805599453,0.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0,14,2025-12-17,30
user_00795,6,1.0,36.0,0.9473684210526316,0.004,1.0,36.0,0.9473684210526316,0.004,1,36.0,0.9473684210526316,0.004,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,14,2025-12-17,30
user_08822,9,0.0,0.0,0.0,0.0,2.0,54.2,0.4926634768740032,0.572,2,54.2,0.4926634768740032,0.572,0.6931471805599453,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.5,0.0,1.0,1.0,0,14,2025-12-17,30
user_06442,6,1.0,54.1,0.4704347826086956,0.5429999999999999,1.0,54.1,0.4704347826086956,0.5429999999999999,1,54.1,0.4704347826086956,0.5429999999999999,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,14,2025-12-17,30
user_03952,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,72.0,0.4864864864864865,0.0,-0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,14,2025-12-17,30
user_08883,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,122.6,0.1929292929292929,0.353,0.6931471805599453,0.5,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.5,1.0,1.0,0,14,2025-12-17,30
user_04793,2,1.0,0.0,0.0,0.899,1.0,0.0,0.0,0.899,1,0.0,0.0,0.899,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,14,2025-12-17,30
user_00519,12,0.0,0.0,0.0,0.0,1.0,95.0,1.637931034482759,0.29,1,95.0,1.637931034482759,0.29,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,14,2025-12-17,30
user_06166,4,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0.0,0.0,0.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,14,2025-12-17,30
user_06926,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,7.6,0.0767676767676767,0.522,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,14,2025-12-17,30
user_07177,12,0.0,0.0,0.0,0.0,1.0,29.8,0.263716814159292,0.044,1,29.8,0.263716814159292,0.044,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,14,2025-12-17,30
user_03982,0,1.0,271.0,2.239669421487603,0.071,1.0,271.0,2.239669421487603,0.071,2,355.1,1.603168044077135,0.071,0.6931471805599453,0.0,20.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,1.0,0.0,1,14,2025-12-17,30
user_05243,5,1.0,6.7,0.0881578947368421,0.178,1.0,6.7,0.0881578947368421,0.178,1,6.7,0.0881578947368421,0.178,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,14,2025-12-17,30
user_09767,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,141.3,1.2810606060606058,0.3145,0.6931471805599453,0.5,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.5,0.5,0.0,1.0,1.0,0,14,2025-12-17,30
user_08597,3,2.0,100.4,0.9426041666666667,0.501,2.0,100.4,0.9426041666666667,0.501,2,100.4,0.9426041666666667,0.501,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,1.0,0.0,1,14,2025-12-17,30
user_08140,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,40.1,0.3612612612612613,0.759,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,14,2025-12-17,30
user_01223,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,54.0,1.2,0.095,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,14,2025-12-17,30
user_01926,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,51.1,2.129166666666667,0.094,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,14,2025-12-17,30
user_09265,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,45.8,0.5585365853658536,0.718,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,14,2025-12-17,30
user_02134,12,0.0,0.0,0.0,0.0,1.0,58.7,1.4675,0.586,1,58.7,1.4675,0.586,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,14,2025-12-17,30
user_01487,3,1.0,74.1,0.8325842696629213,0.0,1.0,74.1,0.8325842696629213,0.0,1,74.1,0.8325842696629213,0.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,14,2025-12-17,30
user_09927,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,45.7,0.5376470588235295,0.661,-0.0,0.0,7.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,14,2025-12-17,30
user_04716,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,53.6,0.1414248021108179,0.017,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,14,2025-12-17,30
user_05852,4,1.0,92.7,0.6393103448275862,0.534,1.0,92.7,0.6393103448275862,0.534,1,92.7,0.6393103448275862,0.534,-0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0,14,2025-12-17,30
user_04395,1,1.0,45.0,0.4787234042553192,0.873,2.0,93.0,1.5726950354609928,0.5885,2,93.0,1.5726950354609928,0.5885,0.6931471805599453,0.0,8.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,1.0,0.0,1,14,2025-12-17,30
user_03867,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,164.3,1.5906076066790353,0.148,0.6931471805599453,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.5,1.0,0.0,1,14,2025-12-17,30
user_08596,1,1.0,4.9,0.098,0.3279999999999999,1.0,4.9,0.098,0.3279999999999999,1,4.9,0.098,0.3279999999999999,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0,14,2025-12-17,30
user_01465,11,0.0,0.0,0.0,0.0,1.0,122.8,2.456,0.659,1,122.8,2.456,0.659,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,14,2025-12-17,30
