user_id,recency_days,sessions_7d,watch_minutes_7d,avg_watch_ratio_7d,avg_completion_rate_7d,sessions_14d,watch_minutes_14d,avg_watch_ratio_14d,avg_completion_rate_14d,sessions_30d,watch_minutes_30d,avg_watch_ratio_30d,avg_completion_rate_30d,dow_entropy_30d,weekend_share_30d,gap_mean_days_30d,gap_std_days_30d,genre_share_Action,genre_share_Adventure,genre_share_Animation,genre_share_Biography,genre_share_Comedy,genre_share_Fantasy,genre_share_History,genre_share_Romance,genre_share_Sci-Fi,genre_share_War,genre_share_other,device_share_Desktop,device_share_Laptop,device_share_Mobile,device_share_Smart TV,device_share_Tablet,device_share_sum_top,sessions_in_horizon,churn,horizon_days,cutoff_date,feature_window_days
user_04444,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,21.4,0.2183673469387755,0.23,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,30,2025-12-01,30
user_00038,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,61.8,1.3434782608695652,0.136,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,30,2025-12-01,30
user_04844,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,108.3,1.666153846153846,0.075,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,30,2025-12-01,30
user_02878,8,0.0,0.0,0.0,0.0,1.0,20.6,0.2239130434782608,0.181,2,76.9,0.8939009661835748,0.297,0.6931471805599453,0.5,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.5,0.0,1.0,0.0,1,30,2025-12-01,30
user_02464,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,43.2,0.7854545454545455,0.586,-0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,30,2025-12-01,30
user_07456,7,0.0,0.0,0.0,0.0,1.0,30.6,0.3221052631578947,0.446,1,30.6,0.3221052631578947,0.446,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0,30,2025-12-01,30
user_08461,13,0.0,0.0,0.0,0.0,2.0,69.4,0.3193326592517694,0.139,2,69.4,0.3193326592517694,0.139,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.5,0.0,0.0,0.0,1.0,0.0,1,30,2025-12-01,30
user_06449,6,1.0,40.8,0.4387096774193548,0.381,1.0,40.8,0.4387096774193548,0.381,1,40.8,0.4387096774193548,0.381,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,30,2025-12-01,30
user_05063,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,100.2,0.630188679245283,0.815,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0,30,2025-12-01,30
user_05750,10,0.0,0.0,0.0,0.0,1.0,94.0,1.3055555555555556,0.3329999999999999,2,114.9,0.8617777777777778,0.3329999999999999,0.6931471805599453,0.5,12.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,1.0,0.0,1,30,2025-12-01,30
user_01820,2,1.0,43.0,0.9772727272727272,0.065,1.0,43.0,0.9772727272727272,0.065,1,43.0,0.9772727272727272,0.065,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0,30,2025-12-01,30
user_02779,11,0.0,0.0,0.0,0.0,2.0,8.7,0.0820754716981132,0.5815,2,8.7,0.0820754716981132,0.5815,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,1.0,1.0,0,30,2025-12-01,30
user_04624,3,1.0,36.8,0.3345454545454545,0.121,1.0,36.8,0.3345454545454545,0.121,1,36.8,0.3345454545454545,0.121,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0,30,2025-12-01,30
user_05787,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,31.1,0.2549180327868852,0.937,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,30,2025-12-01,30
user_00606,13,0.0,0.0,0.0,0.0,1.0,49.3,1.3324324324324324,0.09,2,83.8,0.8162162162162162,0.2625,0.6931471805599453,0.0,15.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,1.0,1.0,0,30,2025-12-01,30
user_08537,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,57.3,0.5673267326732673,0.373,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,30,2025-12-01,30
user_02476,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.703,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,30,2025-12-01,30
user_03688,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0,30,2025-12-01,30
user_01665,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.246,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,30,2025-12-01,30
user_08504,6,1.0,169.1,1.5234234234234234,0.774,1.0,169.1,1.5234234234234234,0.774,1,169.1,1.5234234234234234,0.774,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0,30,2025-12-01,30
user_08030,9,0.0,0.0,0.0,0.0,1.0,83.8,0.7759259259259259,0.899,2,86.39999999999999,0.39916985951468703,0.737,0.6931471805599453,0.5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.5,1.0,1.0,0,30,2025-12-01,30
user_08832,7,0.0,0.0,0.0,0.0,2.0,45.4,0.7442622950819672,0.755,2,45.4,0.7442622950819672,0.755,0.6931471805599453,0.0,3.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,1.0,1.0,0,30,2025-12-01,30
user_08380,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,34.4,0.3546391752577319,0.882,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0,30,2025-12-01,30
user_01314,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,62.3,0.7787499999999999,0.7020000000000001,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0,30,2025-12-01,30
user_09181,3,1.0,168.1,2.302739726027397,0.272,1.0,168.1,2.302739726027397,0.272,1,168.1,2.302739726027397,0.272,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0,30,2025-12-01,30
user_08726,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,64.2,0.5631578947368421,0.715,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,30,2025-12-01,30
user_04608,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,61.9,0.6655913978494623,0.023,-0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0,30,2025-12-01,30
user_09807,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,89.0,1.357936507936508,0.42500000000000004,0.6931471805599453,0.5,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,30,2025-12-01,30
user_07720,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,69.4,1.309433962264151,0.2269999999999999,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,30,2025-12-01,30
user_02182,11,0.0,0.0,0.0,0.0,1.0,18.3,0.1102409638554216,0.679,1,18.3,0.1102409638554216,0.679,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0,30,2025-12-01,30
user_02524,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.637,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,30,2025-12-01,30
user_02962,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.552,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,30,2025-12-01,30
user_01647,7,0.0,0.0,0.0,0.0,1.0,25.3,0.2555555555555555,0.579,1,25.3,0.2555555555555555,0.579,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0,30,2025-12-01,30
user_07534,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,105.4,0.775,0.289,-0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,30,2025-12-01,30
user_06245,10,0.0,0.0,0.0,0.0,1.0,41.2,0.3404958677685951,0.317,1,41.2,0.3404958677685951,0.317,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,30,2025-12-01,30
user_07036,2,1.0,0.0,0.0,0.762,1.0,0.0,0.0,0.762,1,0.0,0.0,0.762,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,30,2025-12-01,30
user_09877,1,1.0,0.0,0.0,0.121,1.0,0.0,0.0,0.121,1,0.0,0.0,0.121,-0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,30,2025-12-01,30
user_08737,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,11.3,0.1313953488372093,0.314,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0,30,2025-12-01,30
user_09626,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,158.4,1.616326530612245,0.312,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0,30,2025-12-01,30
user_06171,0,2.0,119.8,1.4712121212121212,0.583,2.0,119.8,1.4712121212121212,0.583,2,119.8,1.4712121212121212,0.583,0.6931471805599453,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,30,2025-12-01,30
user_09526,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,31.1,0.24296875,0.027,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0,30,2025-12-01,30
user_08950,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,71.2,0.6300884955752213,0.7090000000000001,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0,30,2025-12-01,30
user_02202,2,1.0,97.5,0.9198113207547168,0.212,1.0,97.5,0.9198113207547168,0.212,1,97.5,0.9198113207547168,0.212,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,30,2025-12-01,30
user_00271,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,63.2,1.2153846153846155,0.22,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,30,2025-12-01,30
user_02502,7,0.0,0.0,0.0,0.0,1.0,60.9,1.45,0.45,1,60.9,1.45,0.45,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0,30,2025-12-01,30
user_07675,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,74.6,0.4875816993464052,0.021,-0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,30,2025-12-01,30
user_09045,13,0.0,0.0,0.0,0.0,1.0,26.4,0.1736842105263157,0.6679999999999999,1,26.4,0.1736842105263157,0.6679999999999999,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0,30,2025-12-01,30
user_08875,1,1.0,71.0,0.8352941176470589,0.005,1.0,71.0,0.8352941176470589,0.005,1,71.0,0.8352941176470589,0.005,-0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0,30,2025-12-01,30
user_04024,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,7.3,0.1622222222222222,0.428,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,30,2025-12-01,30
user_06454,9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.034,1,0.0,0.0,0.034,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0,30,2025-12-01,30
user_02702,3,1.0,20.4,0.6580645161290322,0.359,1.0,20.4,0.6580645161290322,0.359,1,20.4,0.6580645161290322,0.359,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,30,2025-12-01,30
user_06936,5,1.0,59.9,0.593069306930693,0.0,1.0,59.9,0.593069306930693,0.0,2,170.0,1.4200040412204487,0.7390000000000001,-0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.5,0.0,1.0,1.0,0,30,2025-12-01,30
user_06215,12,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.179,1,0.0,0.0,0.179,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,30,2025-12-01,30
user_02928,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,51.1,0.3548629615531024,0.59,0.6931471805599453,0.5,13.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,30,2025-12-01,30
user_03054,0,1.0,11.0,0.1,0.727,1.0,11.0,0.1,0.727,1,11.0,0.1,0.727,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,30,2025-12-01,30
user_05273,10,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.569,1,0.0,0.0,0.569,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0,30,2025-12-01,30
user_03872,10,0.0,0.0,0.0,0.0,1.0,7.6,0.0617886178861788,0.351,1,7.6,0.0617886178861788,0.351,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,30,2025-12-01,30
user_09996,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,452.7,1.0856115107913669,0.046,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,30,2025-12-01,30
user_02547,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,12.8,0.256,0.954,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0,30,2025-12-01,30
user_05529,6,1.0,58.1,0.4272058823529412,0.797,1.0,58.1,0.4272058823529412,0.797,1,58.1,0.4272058823529412,0.797,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0,30,2025-12-01,30
user_09356,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,123.3,1.354945054945055,0.316,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,30,2025-12-01,30
user_08702,7,0.0,0.0,0.0,0.0,1.0,55.8,1.7999999999999998,0.777,1,55.8,1.7999999999999998,0.777,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,30,2025-12-01,30
user_03527,10,0.0,0.0,0.0,0.0,1.0,56.2,0.1543956043956044,0.419,1,56.2,0.1543956043956044,0.419,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,30,2025-12-01,30
user_04645,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,64.0,1.2307692307692308,0.555,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0,30,2025-12-01,30
user_09276,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,9.1,0.0705426356589147,0.5760000000000001,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0,30,2025-12-01,30
user_00951,9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.917,2,148.4,1.1074626865671642,0.797,0.6931471805599453,0.5,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.5,1.0,2.0,0,30,2025-12-01,30
user_02480,3,1.0,30.7,0.2579831932773109,0.565,1.0,30.7,0.2579831932773109,0.565,1,30.7,0.2579831932773109,0.565,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0,30,2025-12-01,30
user_05368,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,480.6,0.0,0.1169999999999999,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,30,2025-12-01,30
user_05356,7,0.0,0.0,0.0,0.0,1.0,35.8,0.7955555555555555,0.086,1,35.8,0.7955555555555555,0.086,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,30,2025-12-01,30
user_01049,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,16.1,0.12578125,0.491,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,30,2025-12-01,30
user_09687,5,1.0,94.4,1.8153846153846156,0.7879999999999999,1.0,94.4,1.8153846153846156,0.7879999999999999,1,94.4,1.8153846153846156,0.7879999999999999,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,30,2025-12-01,30
user_06623,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,40.6,0.6151515151515152,0.187,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0,30,2025-12-01,30
user_03900,5,1.0,31.8,0.8368421052631579,0.16,1.0,31.8,0.8368421052631579,0.16,1,31.8,0.8368421052631579,0.16,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,30,2025-12-01,30
user_09203,11,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.619,1,0.0,0.0,0.619,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,30,2025-12-01,30
user_03853,9,0.0,0.0,0.0,0.0,1.0,77.7,1.8951219512195123,0.182,2,135.1,1.24343726426955,0.5655,0.6931471805599453,0.5,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.0,0.0,1.0,0.0,1,30,2025-12-01,30
user_07126,7,0.0,0.0,0.0,0.0,1.0,143.2,2.3096774193548386,0.314,1,143.2,2.3096774193548386,0.314,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,30,2025-12-01,30
user_07721,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,156.2,1.5101315789473686,0.2495,-0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.5,1.0,1.0,0,30,2025-12-01,30
user_01136,0,1.0,0.0,0.0,0.695,1.0,0.0,0.0,0.695,1,0.0,0.0,0.695,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,30,2025-12-01,30
user_06798,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,50.9,0.435042735042735,0.345,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,30,2025-12-01,30
user_03205,5,1.0,39.7,2.335294117647059,0.115,1.0,39.7,2.335294117647059,0.115,1,39.7,2.335294117647059,0.115,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0,30,2025-12-01,30
user_09826,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,19.7,0.0371698113207547,0.578,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,30,2025-12-01,30
user_01835,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,148.2,1.1856,0.18899999999999995,0.6931471805599453,0.5,5.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,1.0,1.0,0,30,2025-12-01,30
user_05351,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,95.1,0.1622866894197952,0.723,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0,30,2025-12-01,30
