user_id,sessions_30d,watch_minutes_30d,avg_watch_ratio_30d,median_watch_ratio_30d,avg_completion_rate_30d,unique_title_30d,unique_genre_30d,last_watch_in_feat,recency_days,genre_entropy_30d,sessions_in_horizon,churn
user_05564,1,55.2,0.5411764705882354,0.5411764705882354,0.5329999999999999,1,1,2025-12-12,5,-0.0,0.0,1
user_05575,1,26.4,0.2666666666666666,0.2666666666666666,0.6859999999999999,1,1,2025-12-03,14,-0.0,1.0,0
user_05584,1,17.6,0.1852631578947368,0.1852631578947368,0.4639999999999999,1,1,2025-11-18,29,-0.0,1.0,0
user_05585,1,109.6,0.7942028985507246,0.7942028985507246,0.785,1,1,2025-11-25,22,-0.0,0.0,1
user_05588,1,123.8,1.2505050505050506,1.2505050505050506,0.7120000000000001,1,1,2025-12-10,7,-0.0,2.0,0
user_05589,2,216.3,0.0,0.0,0.32449999999999996,2,2,2025-12-16,1,0.6931471805599453,1.0,0
user_05590,1,47.4,1.0304347826086957,1.0304347826086957,0.5329999999999999,1,1,2025-12-06,11,-0.0,0.0,1
user_05593,2,105.9,1.290625,1.290625,0.512,2,2,2025-12-09,8,0.6931471805599453,1.0,0
user_05597,1,0.0,0.0,0.0,0.175,1,1,2025-12-03,14,-0.0,0.0,1
user_05598,1,75.2,1.0162162162162165,1.0162162162162165,0.599,1,1,2025-11-30,17,-0.0,0.0,1
user_05602,1,0.0,0.0,0.0,0.315,1,1,2025-11-29,18,-0.0,0.0,1
user_05605,1,13.6,0.1699999999999999,0.1699999999999999,0.1689999999999999,1,1,2025-12-08,9,-0.0,0.0,1
user_05608,1,0.0,0.0,0.0,0.952,1,1,2025-12-05,12,-0.0,0.0,1
user_05610,1,0.0,0.0,0.0,0.39,1,1,2025-12-09,8,-0.0,0.0,1
user_05620,1,35.6,0.363265306122449,0.363265306122449,0.768,1,1,2025-12-02,15,-0.0,0.0,1
user_05624,1,45.6,0.8444444444444444,0.8444444444444444,0.716,1,1,2025-12-05,12,-0.0,0.0,1
user_05629,1,0.0,0.0,0.0,0.0,1,1,2025-12-12,5,-0.0,0.0,1
user_05631,1,3.5,0.0744680851063829,0.0744680851063829,0.843,1,1,2025-12-08,9,-0.0,1.0,0
user_05640,1,16.6,0.3952380952380953,0.3952380952380953,0.626,1,1,2025-12-10,7,-0.0,0.0,1
user_05642,1,26.0,0.208,0.208,0.216,1,1,2025-12-06,11,-0.0,0.0,1
user_05643,1,33.3,0.2219999999999999,0.2219999999999999,0.031,1,1,2025-12-14,3,-0.0,0.0,1
user_05644,2,88.5,0.5401175213675213,0.5401175213675213,0.6915,2,2,2025-11-23,24,0.6931471805599453,1.0,0
user_05645,1,16.4,0.1378151260504201,0.1378151260504201,0.005,1,1,2025-11-28,19,-0.0,0.0,1
user_05647,2,138.8,0.8980439668492766,0.8980439668492766,0.544,2,1,2025-12-14,3,-0.0,0.0,1
user_05649,2,94.4,0.5964254468191477,0.5964254468191477,0.5795,2,2,2025-12-16,1,0.6931471805599453,0.0,1
user_05652,1,112.8,1.2674157303370783,1.2674157303370783,0.51,1,1,2025-11-20,27,-0.0,0.0,1
user_05654,1,72.2,1.0314285714285714,1.0314285714285714,0.296,1,1,2025-11-21,26,-0.0,0.0,1
user_05656,1,0.0,0.0,0.0,0.2789999999999999,1,1,2025-11-24,23,-0.0,0.0,1
user_05658,1,56.0,0.8,0.8,0.239,1,1,2025-12-10,7,-0.0,0.0,1
user_05666,1,22.9,0.1908333333333333,0.1908333333333333,0.152,1,1,2025-12-13,4,-0.0,0.0,1
user_05673,2,68.3,0.7325255102040816,0.7325255102040816,0.767,2,2,2025-12-07,10,0.6931471805599453,0.0,1
user_05678,1,44.6,0.3255474452554744,0.3255474452554744,0.428,1,1,2025-11-19,28,-0.0,0.0,1
user_05681,2,128.9,0.5310833333333334,0.5310833333333334,0.6745,2,2,2025-11-29,18,0.6931471805599453,0.0,1
user_05682,1,31.4,0.6038461538461538,0.6038461538461538,0.628,1,1,2025-12-05,12,-0.0,0.0,1
user_05685,1,22.6,0.2173076923076923,0.2173076923076923,0.0,1,1,2025-11-28,19,-0.0,0.0,1
user_05689,1,9.3,1.55,1.55,0.09,1,1,2025-12-11,6,-0.0,0.0,1
user_05695,1,52.8,0.5333333333333333,0.5333333333333333,0.377,1,1,2025-11-27,20,-0.0,0.0,1
user_05698,1,54.6,0.0,0.0,0.128,1,1,2025-11-20,27,-0.0,0.0,1
user_05701,1,124.8,2.7130434782608694,2.7130434782608694,0.509,1,1,2025-12-11,6,-0.0,1.0,0
user_05703,2,220.7,0.3805309734513274,0.3805309734513274,0.467,2,2,2025-11-29,18,0.6931471805599453,0.0,1
user_05706,1,22.8,0.1809523809523809,0.1809523809523809,0.805,1,1,2025-11-20,27,-0.0,0.0,1
user_05713,4,243.4,0.7136399717252248,0.6195806680881308,0.2045,4,4,2025-12-17,0,1.3862943611198906,1.0,0
user_05718,1,0.0,0.0,0.0,0.6709999999999999,1,1,2025-12-09,8,-0.0,0.0,1
user_05720,1,0.0,0.0,0.0,0.177,1,1,2025-11-23,24,-0.0,0.0,1
user_05727,1,58.2,1.94,1.94,0.517,1,1,2025-12-12,5,-0.0,1.0,0
user_05738,2,113.2,0.91,0.91,0.623,2,2,2025-12-13,4,0.6931471805599453,1.0,0
user_05739,1,43.7,0.3034722222222222,0.3034722222222222,0.598,1,1,2025-12-01,16,-0.0,0.0,1
user_05741,1,202.3,2.0434343434343436,2.0434343434343436,0.596,1,1,2025-12-12,5,-0.0,0.0,1
user_05745,1,43.5,0.0,0.0,0.754,1,1,2025-11-22,25,-0.0,0.0,1
user_05750,1,94.0,1.3055555555555556,1.3055555555555556,0.3329999999999999,1,1,2025-11-21,26,-0.0,0.0,1
user_05751,1,90.5,1.2746478873239435,1.2746478873239435,0.0,1,1,2025-11-26,21,-0.0,0.0,1
user_05755,1,42.9,1.1289473684210527,1.1289473684210527,0.5720000000000001,1,1,2025-12-02,15,-0.0,0.0,1
user_05761,1,62.9,0.599047619047619,0.599047619047619,0.8029999999999999,1,1,2025-12-11,6,-0.0,1.0,0
user_05764,1,95.4,1.7666666666666668,1.7666666666666668,0.568,1,1,2025-12-08,9,-0.0,0.0,1
user_05766,1,106.8,1.7508196721311475,1.7508196721311475,0.015,1,1,2025-12-12,5,-0.0,0.0,1
user_05775,1,28.9,0.3399999999999999,0.3399999999999999,0.494,1,1,2025-12-16,1,-0.0,0.0,1
user_05776,2,191.5,1.356792255363684,1.356792255363684,0.6884999999999999,2,2,2025-12-06,11,0.6931471805599453,1.0,0
user_05777,1,14.8,0.1138461538461538,0.1138461538461538,0.0,1,1,2025-12-17,0,-0.0,1.0,0
user_05792,1,113.0,2.092592592592593,2.092592592592593,0.6829999999999999,1,1,2025-11-25,22,-0.0,0.0,1
user_05796,1,34.9,0.9971428571428572,0.9971428571428572,0.512,1,1,2025-12-04,13,-0.0,0.0,1
user_05799,1,42.2,0.3487603305785124,0.3487603305785124,0.7140000000000001,1,1,2025-12-15,2,-0.0,0.0,1
user_05801,1,18.2,0.5055555555555555,0.5055555555555555,0.71,1,1,2025-12-11,6,-0.0,0.0,1
user_05802,3,254.5,0.7137410519763461,0.5214285714285715,0.38866666666666666,3,3,2025-12-05,12,1.0986122886681096,1.0,0
user_05805,1,20.3,0.5970588235294118,0.5970588235294118,0.648,1,1,2025-12-01,16,-0.0,0.0,1
user_05807,1,0.0,0.0,0.0,0.39,1,1,2025-12-03,14,-0.0,0.0,1
user_05809,1,15.3,0.1378378378378378,0.1378378378378378,0.928,1,1,2025-12-07,10,-0.0,0.0,1
user_05816,1,28.9,0.7224999999999999,0.7224999999999999,0.0,1,1,2025-11-29,18,-0.0,0.0,1
user_05818,2,132.2,0.9186918238993711,0.9186918238993711,0.359,2,2,2025-12-01,16,0.6931471805599453,1.0,0
user_05819,2,37.2,0.3576923076923077,0.3576923076923077,0.34550000000000003,2,2,2025-11-27,20,0.6931471805599453,2.0,0
user_05823,1,0.0,0.0,0.0,0.246,1,1,2025-12-04,13,-0.0,0.0,1
user_05826,2,34.1,0.3042124542124542,0.3042124542124542,0.47600000000000003,2,2,2025-12-07,10,0.6931471805599453,1.0,0
user_05829,1,99.7,0.8308333333333333,0.8308333333333333,0.5579999999999999,1,1,2025-11-27,20,-0.0,0.0,1
user_05832,1,43.0,0.4777777777777778,0.4777777777777778,0.272,1,1,2025-11-18,29,-0.0,0.0,1
user_05835,1,14.7,0.1006849315068493,0.1006849315068493,0.727,1,1,2025-11-25,22,-0.0,0.0,1
user_05838,2,176.8,0.40110770401007867,0.40110770401007867,0.354,2,2,2025-12-02,15,0.6931471805599453,0.0,1
user_05839,1,153.9,1.3382608695652174,1.3382608695652174,0.081,1,1,2025-12-10,7,-0.0,0.0,1
user_05840,2,96.6,0.8355232892466935,0.8355232892466935,0.4605,2,2,2025-12-16,1,0.6931471805599453,0.0,1
user_05846,1,54.5,1.028301886792453,1.028301886792453,0.247,1,1,2025-12-16,1,-0.0,1.0,0
user_05847,1,60.4,0.9901639344262296,0.9901639344262296,0.6829999999999999,1,1,2025-12-04,13,-0.0,0.0,1
user_05850,1,98.0,1.5076923076923077,1.5076923076923077,0.7240000000000001,1,1,2025-11-25,22,-0.0,0.0,1
user_05852,1,92.7,0.6393103448275862,0.6393103448275862,0.534,1,1,2025-12-13,4,-0.0,1.0,0
user_05853,2,98.80000000000001,0.7817567567567568,0.7817567567567568,0.4885,2,2,2025-12-07,10,0.6931471805599453,1.0,0
user_05857,2,140.3,0.3377331943720687,0.3377331943720687,0.4215,2,2,2025-12-09,8,0.6931471805599453,0.0,1
user_05860,1,206.3,1.964761904761905,1.964761904761905,0.764,1,1,2025-12-13,4,-0.0,0.0,1
user_05862,1,0.0,0.0,0.0,0.424,1,1,2025-12-13,4,-0.0,0.0,1
user_05863,1,41.1,0.7903846153846155,0.7903846153846155,0.573,1,1,2025-11-18,29,-0.0,0.0,1
user_05864,1,62.1,0.5697247706422018,0.5697247706422018,0.313,1,1,2025-11-26,21,-0.0,0.0,1
user_05865,1,138.6,0.0,0.0,0.47,1,1,2025-12-10,7,-0.0,0.0,1
user_05867,1,0.0,0.0,0.0,0.3429999999999999,1,1,2025-12-12,5,-0.0,0.0,1
user_05868,1,29.7,0.3535714285714285,0.3535714285714285,0.5429999999999999,1,1,2025-12-15,2,-0.0,0.0,1
user_05869,1,42.9,0.2822368421052632,0.2822368421052632,0.942,1,1,2025-11-28,19,-0.0,0.0,1
user_05870,1,8.1,0.0964285714285714,0.0964285714285714,0.282,1,1,2025-12-06,11,-0.0,0.0,1
user_05873,1,21.0,0.5,0.5,0.4529999999999999,1,1,2025-12-14,3,-0.0,0.0,1
user_05874,1,19.0,0.1610169491525423,0.1610169491525423,0.226,1,1,2025-11-26,21,-0.0,1.0,0
user_05877,1,0.0,0.0,0.0,0.759,1,1,2025-12-16,1,-0.0,0.0,1
user_05883,3,92.0,0.9094359626802375,0.9094359626802375,0.3205,3,3,2025-11-20,27,1.0986122886681096,0.0,1
user_05889,1,40.6,0.35,0.35,0.309,1,1,2025-11-24,23,-0.0,0.0,1
user_05890,1,0.0,0.0,0.0,0.138,1,1,2025-11-26,21,-0.0,0.0,1
user_05894,1,43.7,0.3867256637168141,0.3867256637168141,0.0139999999999999,1,1,2025-12-03,14,-0.0,0.0,1
user_05902,1,32.6,0.0615094339622641,0.0615094339622641,0.02,1,1,2025-12-07,10,-0.0,0.0,1
user_05903,1,42.1,0.6682539682539683,0.6682539682539683,0.6990000000000001,1,1,2025-12-16,1,-0.0,0.0,1
user_05905,1,25.1,0.5704545454545454,0.5704545454545454,0.884,1,1,2025-12-13,4,-0.0,1.0,0
user_05913,1,71.5,1.1171875,1.1171875,0.16,1,1,2025-11-28,19,-0.0,0.0,1
user_05915,2,137.4,0.6790322580645162,0.6790322580645162,0.357,2,2,2025-12-16,1,0.6931471805599453,0.0,1
user_05919,1,12.4,0.6526315789473685,0.6526315789473685,0.179,1,1,2025-12-17,0,-0.0,0.0,1
user_05920,1,0.0,0.0,0.0,0.286,1,1,2025-12-01,16,-0.0,0.0,1
user_05924,1,27.1,0.7324324324324325,0.7324324324324325,0.873,1,1,2025-12-01,16,-0.0,0.0,1
user_05925,1,23.9,0.2438775510204081,0.2438775510204081,0.88,1,1,2025-12-12,5,-0.0,0.0,1
user_05926,1,48.3,0.4163793103448275,0.4163793103448275,0.7440000000000001,1,1,2025-11-29,18,-0.0,0.0,1
user_05927,2,84.10000000000001,1.0652648475120385,1.0652648475120385,0.5215,2,2,2025-12-09,8,0.6931471805599453,0.0,1
user_05930,1,0.0,0.0,0.0,0.536,1,1,2025-11-22,25,-0.0,1.0,0
user_05931,1,0.0,0.0,0.0,0.545,1,1,2025-12-01,16,-0.0,0.0,1
user_05933,1,29.7,0.225,0.225,0.546,1,1,2025-12-02,15,-0.0,1.0,0
user_05934,1,50.7,1.078723404255319,1.078723404255319,0.415,1,1,2025-12-15,2,-0.0,0.0,1
user_05935,1,57.3,0.7074074074074074,0.7074074074074074,0.163,1,1,2025-11-27,20,-0.0,0.0,1
user_05936,1,83.6,2.322222222222222,2.322222222222222,0.136,1,1,2025-12-01,16,-0.0,0.0,1
user_05937,1,55.9,0.7657534246575343,0.7657534246575343,0.767,1,1,2025-11-24,23,-0.0,1.0,0
user_05938,1,244.0,0.0,0.0,0.0,1,1,2025-12-03,14,-0.0,0.0,1
user_05943,1,86.1,0.748695652173913,0.748695652173913,0.986,1,1,2025-11-21,26,-0.0,0.0,1
user_05944,1,0.0,0.0,0.0,0.306,1,1,2025-11-23,24,-0.0,1.0,0
user_05948,1,42.8,0.3787610619469026,0.3787610619469026,0.286,1,1,2025-12-16,1,-0.0,1.0,0
user_05950,2,86.6,0.40465034965034963,0.40465034965034963,0.516,2,2,2025-12-04,13,0.6931471805599453,0.0,1
user_05953,1,15.6,0.1138686131386861,0.1138686131386861,0.607,1,1,2025-12-01,16,-0.0,0.0,1
user_05954,1,31.2,1.8352941176470587,1.8352941176470587,0.737,1,1,2025-11-30,17,-0.0,0.0,1
user_05959,1,117.9,1.203061224489796,1.203061224489796,0.0,1,1,2025-11-20,27,-0.0,0.0,1
user_05960,2,113.9,0.699575212393803,0.699575212393803,0.5415,2,2,2025-12-15,2,0.6931471805599453,0.0,1
user_05963,1,17.8,0.3358490566037736,0.3358490566037736,0.568,1,1,2025-11-22,25,-0.0,0.0,1
user_05970,1,25.8,0.2224137931034482,0.2224137931034482,0.011,1,1,2025-12-10,7,-0.0,0.0,1
user_05974,1,103.9,1.2518072289156628,1.2518072289156628,0.309,1,1,2025-11-26,21,-0.0,0.0,1
user_05985,2,154.0,0.5501730279898218,0.5501730279898218,0.45,2,2,2025-11-29,18,0.6931471805599453,0.0,1
user_05987,2,115.4,0.4110908353609083,0.4110908353609083,0.6275,2,2,2025-12-06,11,0.6931471805599453,0.0,1
user_05990,1,47.5,0.3392857142857143,0.3392857142857143,0.0,1,1,2025-11-24,23,-0.0,0.0,1
user_05992,1,2.5,0.0714285714285714,0.0714285714285714,0.7759999999999999,1,1,2025-11-30,17,-0.0,1.0,0
user_05994,1,631.4,0.0,0.0,0.047,1,1,2025-12-08,9,-0.0,0.0,1
user_05997,1,39.3,0.354054054054054,0.354054054054054,0.897,1,1,2025-12-12,5,-0.0,0.0,1
user_05999,1,95.9,1.3136986301369864,1.3136986301369864,0.342,1,1,2025-11-20,27,-0.0,0.0,1
user_06009,1,0.0,0.0,0.0,0.8170000000000001,1,1,2025-12-17,0,-0.0,0.0,1
user_06012,1,6.9,0.1568181818181818,0.1568181818181818,0.996,1,1,2025-12-03,14,-0.0,0.0,1
user_06013,1,84.7,0.613768115942029,0.613768115942029,0.765,1,1,2025-12-07,10,-0.0,0.0,1
user_06019,2,77.0,1.4468571428571428,1.4468571428571428,0.326,2,2,2025-11-28,19,0.6931471805599453,0.0,1
user_06020,1,98.5,0.8565217391304348,0.8565217391304348,0.777,1,1,2025-12-14,3,-0.0,2.0,0
user_06023,2,26.2,0.16792649098474333,0.16792649098474333,0.4455,2,2,2025-11-30,17,0.6931471805599453,0.0,1
user_06024,2,113.80000000000001,0.5020032255326372,0.5020032255326372,0.243,2,2,2025-12-04,13,0.6931471805599453,1.0,0
user_06027,1,129.8,2.7617021276595746,2.7617021276595746,0.61,1,1,2025-12-07,10,-0.0,0.0,1
user_06029,1,15.1,0.204054054054054,0.204054054054054,0.21,1,1,2025-11-19,28,-0.0,0.0,1
user_06030,1,39.1,0.4546511627906976,0.4546511627906976,0.1119999999999999,1,1,2025-11-27,20,-0.0,0.0,1
user_06031,1,0.0,0.0,0.0,0.921,1,1,2025-12-03,14,-0.0,0.0,1
user_06036,2,45.900000000000006,0.23719158200290275,0.23719158200290275,0.5369999999999999,2,2,2025-12-12,5,0.6931471805599453,0.0,1
user_06037,2,232.9,1.6871273903262094,1.6871273903262094,0.515,2,2,2025-12-01,16,0.6931471805599453,0.0,1
user_06038,1,14.9,0.0980263157894736,0.0980263157894736,0.657,1,1,2025-11-28,19,-0.0,1.0,0
user_06042,2,59.1,0.9092307692307692,0.9092307692307692,0.414,2,2,2025-11-24,23,0.6931471805599453,0.0,1
user_06045,1,46.2,0.924,0.924,0.745,1,1,2025-11-23,24,-0.0,0.0,1
user_06055,2,158.39999999999998,1.1456463675213673,1.1456463675213673,0.6085,2,2,2025-12-11,6,0.6931471805599453,0.0,1
user_06064,2,181.4,0.6178294573643411,0.6178294573643411,0.7225,2,2,2025-12-07,10,0.6931471805599453,0.0,1
user_06065,2,138.8,0.2659003831417624,0.2659003831417624,0.44699999999999995,2,2,2025-12-15,2,0.6931471805599453,0.0,1
user_06070,1,16.9,0.1724489795918367,0.1724489795918367,0.494,1,1,2025-11-25,22,-0.0,0.0,1
user_06071,1,37.8,0.3978947368421052,0.3978947368421052,0.898,1,1,2025-12-15,2,-0.0,0.0,1
user_06080,1,18.6,0.0565349544072948,0.0565349544072948,0.299,1,1,2025-11-24,23,-0.0,0.0,1
user_06082,1,137.4,0.0,0.0,0.805,1,1,2025-12-06,11,-0.0,0.0,1
user_06083,1,13.5,0.1363636363636363,0.1363636363636363,0.6940000000000001,1,1,2025-12-05,12,-0.0,0.0,1
user_06084,1,182.1,2.9370967741935483,2.9370967741935483,0.725,1,1,2025-11-30,17,-0.0,0.0,1
user_06085,1,67.2,0.8195121951219513,0.8195121951219513,0.243,1,1,2025-12-06,11,-0.0,0.0,1
user_06086,1,45.6,0.6909090909090909,0.6909090909090909,0.7290000000000001,1,1,2025-12-04,13,-0.0,0.0,1
user_06089,1,46.5,0.7045454545454546,0.7045454545454546,0.913,1,1,2025-11-20,27,-0.0,0.0,1
user_06094,1,42.2,0.5275000000000001,0.5275000000000001,0.4,1,1,2025-11-21,26,-0.0,0.0,1
user_06096,1,134.8,1.1620689655172414,1.1620689655172414,0.145,1,1,2025-11-28,19,-0.0,0.0,1
user_06098,2,94.5,0.7682926829268293,0.7682926829268293,0.22399999999999998,2,2,2025-12-11,6,0.6931471805599453,0.0,1
user_06100,2,75.3,0.3378991596638655,0.3378991596638655,0.362,2,2,2025-12-05,12,0.6931471805599453,0.0,1
user_06102,2,134.7,0.5190904176240032,0.5190904176240032,0.3665,2,2,2025-12-17,0,0.6931471805599453,0.0,1
user_06103,1,31.1,0.3173469387755102,0.3173469387755102,0.367,1,1,2025-12-03,14,-0.0,0.0,1
user_06104,2,117.0,1.9830508474576272,1.9830508474576272,0.079,2,2,2025-12-10,7,0.6931471805599453,1.0,0
user_06107,1,57.9,0.8641791044776119,0.8641791044776119,0.036,1,1,2025-12-04,13,-0.0,0.0,1
user_06111,1,35.7,0.2950413223140496,0.2950413223140496,0.879,1,1,2025-11-25,22,-0.0,0.0,1
user_06114,1,150.9,2.958823529411765,2.958823529411765,0.516,1,1,2025-12-12,5,-0.0,0.0,1
user_06115,2,167.1,1.9769230769230768,1.9769230769230768,0.511,2,2,2025-12-03,14,0.6931471805599453,0.0,1
user_06119,1,698.8,0.0,0.0,0.003,1,1,2025-12-03,14,-0.0,0.0,1
user_06120,2,80.3,1.867441860465116,1.867441860465116,0.9055,2,2,2025-12-09,8,0.6931471805599453,1.0,0
user_06127,1,52.0,0.5977011494252874,0.5977011494252874,0.7140000000000001,1,1,2025-11-30,17,-0.0,0.0,1
user_06129,1,161.1,2.730508474576271,2.730508474576271,0.802,1,1,2025-12-02,15,-0.0,0.0,1
user_06132,1,35.9,0.2782945736434108,0.2782945736434108,0.603,1,1,2025-12-11,6,-0.0,0.0,1
user_06136,1,125.5,1.037190082644628,1.037190082644628,0.725,1,1,2025-11-22,25,-0.0,0.0,1
user_06141,1,18.0,0.2903225806451613,0.2903225806451613,0.76,1,1,2025-11-18,29,-0.0,0.0,1
user_06142,1,36.3,0.3156521739130434,0.3156521739130434,0.84,1,1,2025-12-08,9,-0.0,0.0,1
user_06143,1,18.5,0.1434108527131783,0.1434108527131783,0.002,1,1,2025-12-16,1,-0.0,0.0,1
user_06149,2,9.1,0.08348623853211,0.08348623853211,0.3785,2,2,2025-11-24,23,0.6931471805599453,1.0,0
user_06150,1,76.6,0.7896907216494845,0.7896907216494845,0.2769999999999999,1,1,2025-12-04,13,-0.0,0.0,1
user_06159,1,29.7,0.3337078651685393,0.3337078651685393,0.649,1,1,2025-11-28,19,-0.0,0.0,1
user_06164,1,52.4,0.6093023255813953,0.6093023255813953,0.0,1,1,2025-12-09,8,-0.0,0.0,1
user_06166,1,0.0,0.0,0.0,0.0,1,1,2025-12-13,4,-0.0,0.0,1
user_06169,1,43.1,0.4788888888888889,0.4788888888888889,0.8490000000000001,1,1,2025-12-09,8,-0.0,0.0,1
user_06170,1,33.5,0.2596899224806202,0.2596899224806202,0.215,1,1,2025-11-24,23,-0.0,0.0,1
user_06171,2,119.8,1.4712121212121212,1.4712121212121212,0.583,2,2,2025-12-01,16,0.6931471805599453,0.0,1
user_06175,1,29.6,0.5016949152542373,0.5016949152542373,0.469,1,1,2025-12-17,0,-0.0,0.0,1
user_06177,1,71.6,1.7899999999999998,1.7899999999999998,0.662,1,1,2025-12-08,9,-0.0,0.0,1
user_06179,1,15.4,0.1974358974358974,0.1974358974358974,0.657,1,1,2025-12-04,13,-0.0,0.0,1
user_06181,1,19.0,0.1826923076923076,0.1826923076923076,0.8759999999999999,1,1,2025-12-15,2,-0.0,0.0,1
user_06185,1,70.2,0.6685714285714286,0.6685714285714286,0.133,1,1,2025-12-07,10,-0.0,0.0,1
user_06191,1,45.2,0.7661016949152543,0.7661016949152543,0.373,1,1,2025-12-09,8,-0.0,0.0,1
user_06194,1,46.2,0.55,0.55,0.509,1,1,2025-11-26,21,-0.0,0.0,1
user_06195,1,29.5,0.2543103448275862,0.2543103448275862,0.069,1,1,2025-11-18,29,-0.0,0.0,1
user_06199,3,60.5,0.4474957555178267,0.4474957555178267,0.509,3,3,2025-12-13,4,1.0986122886681096,1.0,0
user_06200,1,72.6,0.9189873417721518,0.9189873417721518,0.103,1,1,2025-11-24,23,-0.0,0.0,1
user_06201,2,116.0,0.45338164251207735,0.45338164251207735,0.3175,2,2,2025-12-15,2,0.6931471805599453,1.0,0
user_06203,1,60.7,0.5726415094339623,0.5726415094339623,0.037,1,1,2025-12-16,1,-0.0,0.0,1
user_06204,1,112.5,0.0,0.0,0.4379999999999999,1,1,2025-11-29,18,-0.0,1.0,0
user_06206,1,62.1,0.5914285714285714,0.5914285714285714,0.0,1,1,2025-12-02,15,-0.0,0.0,1
user_06208,1,20.3,0.1897196261682243,0.1897196261682243,0.883,1,1,2025-11-22,25,-0.0,0.0,1
user_06209,1,36.5,0.25,0.25,0.976,1,1,2025-12-16,1,-0.0,1.0,0
user_06211,1,23.0,0.3484848484848485,0.3484848484848485,0.424,1,1,2025-11-21,26,-0.0,0.0,1
user_06215,1,0.0,0.0,0.0,0.179,1,1,2025-11-19,28,-0.0,0.0,1
user_06221,2,42.0,0.38146198830409356,0.38146198830409356,0.7210000000000001,2,2,2025-11-30,17,0.6931471805599453,0.0,1
user_06226,1,35.9,0.3263636363636363,0.3263636363636363,0.0,1,1,2025-12-11,6,-0.0,0.0,1
user_06227,1,64.8,0.648,0.648,0.084,1,1,2025-11-24,23,-0.0,0.0,1
user_06229,2,129.10000000000002,0.544437134502924,0.544437134502924,0.7775000000000001,2,1,2025-12-09,8,-0.0,0.0,1
user_06231,2,228.8,1.509,1.509,0.23500000000000001,2,2,2025-12-08,9,0.6931471805599453,0.0,1
user_06236,1,167.5,0.0,0.0,0.645,1,1,2025-11-29,18,-0.0,0.0,1
user_06237,1,19.1,0.1969072164948453,0.1969072164948453,0.472,1,1,2025-12-08,9,-0.0,1.0,0
user_06239,1,19.7,0.2984848484848484,0.2984848484848484,0.758,1,1,2025-11-21,26,-0.0,1.0,0
user_06240,1,0.0,0.0,0.0,0.8640000000000001,1,1,2025-11-29,18,-0.0,0.0,1
user_06242,1,27.3,0.455,0.455,0.805,1,1,2025-12-01,16,-0.0,2.0,0
user_06243,1,136.2,1.7921052631578946,1.7921052631578946,0.089,1,1,2025-12-11,6,-0.0,0.0,1
user_06245,1,41.2,0.3404958677685951,0.3404958677685951,0.317,1,1,2025-11-21,26,-0.0,0.0,1
user_06248,1,48.4,0.7014492753623188,0.7014492753623188,0.767,1,1,2025-11-25,22,-0.0,0.0,1
user_06252,1,13.3,0.2015151515151515,0.2015151515151515,0.591,1,1,2025-12-02,15,-0.0,0.0,1
user_06255,1,0.0,0.0,0.0,0.425,1,1,2025-11-29,18,-0.0,0.0,1
user_06258,1,15.1,0.4314285714285714,0.4314285714285714,0.985,1,1,2025-12-13,4,-0.0,0.0,1
user_06262,1,85.4,2.587878787878788,2.587878787878788,0.85,1,1,2025-11-24,23,-0.0,0.0,1
user_06263,2,65.5,0.651774595267746,0.651774595267746,0.655,2,2,2025-12-13,4,0.6931471805599453,0.0,1
user_06265,1,57.3,1.0611111111111111,1.0611111111111111,0.551,1,1,2025-11-27,20,-0.0,0.0,1
user_06267,1,27.1,0.3304878048780488,0.3304878048780488,0.246,1,1,2025-12-04,13,-0.0,0.0,1
user_06276,1,129.3,0.7065573770491804,0.7065573770491804,0.304,1,1,2025-11-19,28,-0.0,0.0,1
user_06278,1,20.7,0.3136363636363636,0.3136363636363636,0.6829999999999999,1,1,2025-12-17,0,-0.0,2.0,0
user_06279,1,78.2,0.7174311926605504,0.7174311926605504,0.004,1,1,2025-11-18,29,-0.0,0.0,1
user_06281,1,93.5,0.7857142857142857,0.7857142857142857,0.0,1,1,2025-12-04,13,-0.0,0.0,1
user_06282,2,117.4,1.2002197319270491,1.2002197319270491,0.44699999999999995,2,2,2025-11-22,25,0.6931471805599453,0.0,1
user_06283,1,48.2,0.3347222222222222,0.3347222222222222,0.392,1,1,2025-11-25,22,-0.0,0.0,1
user_06285,1,24.9,0.4698113207547169,0.4698113207547169,0.148,1,1,2025-12-11,6,-0.0,0.0,1
user_06286,2,206.5,1.4744871794871792,1.4744871794871792,0.41850000000000004,2,1,2025-12-11,6,-0.0,0.0,1
user_06289,1,52.5,0.9545454545454546,0.9545454545454546,0.933,1,1,2025-12-11,6,-0.0,1.0,0
user_06290,2,67.3,0.36385400313971744,0.36385400313971744,0.807,2,2,2025-11-19,28,0.6931471805599453,0.0,1
user_06294,1,57.1,0.5190909090909092,0.5190909090909092,0.066,1,1,2025-11-29,18,-0.0,0.0,1
user_06300,1,0.0,0.0,0.0,0.2289999999999999,1,1,2025-12-09,8,-0.0,0.0,1
user_06303,1,29.2,0.0,0.0,0.596,1,1,2025-12-13,4,-0.0,0.0,1
user_06305,1,177.6,0.0,0.0,0.599,1,1,2025-12-01,16,-0.0,0.0,1
user_06307,1,28.6,0.2576576576576577,0.2576576576576577,0.561,1,1,2025-11-18,29,-0.0,0.0,1
